timestep,age,mean,std,mode,2.5%,25%,50%,75%,97.5%
258,12.955,3.804714113,0.781688123,3.640463349,2.354867252,3.27138765,3.778050549,4.306581853,5.434793924
259,13.005,3.826807176,0.793092903,3.71546826,2.3362285,3.291808083,3.800118085,4.320975816,5.469973208
260,13.055,3.864790755,0.800277326,3.893826709,2.31505809,3.336159266,3.844546418,4.355492574,5.516229231
261,13.105,3.909388146,0.793345892,3.913244315,2.373850866,3.39488783,3.896047333,4.401521997,5.523300883
262,13.155,3.950659673,0.786322352,4.017680086,2.434181776,3.438540367,3.945359637,4.449487537,5.556900475
263,13.205,3.987395176,0.785252447,4.048438955,2.487367258,3.468238789,3.971833216,4.478832092,5.586233295
264,13.255,4.022605531,0.798539491,3.857134427,2.548976931,3.485589544,3.98552105,4.523283391,5.690808548
265,13.305,4.062934004,0.834225347,3.824241982,2.578888812,3.482230734,4.001980672,4.58681147,5.837399148
266,13.355,4.105760274,0.891474217,3.784976971,2.560054862,3.47475779,4.014822136,4.677191449,6.014440112
267,13.405,4.146297422,0.972704636,3.653182558,2.507709197,3.450858281,4.019214099,4.780372345,6.223076531
268,13.455,4.190499638,1.074435264,3.534868678,2.454420179,3.394117298,4.034804012,4.911111612,6.447853509
269,13.505,4.244151774,1.177370411,3.483646919,2.375290396,3.339392316,4.054235547,5.085193325,6.697226817
270,13.555,4.269486677,1.231218614,3.442033905,2.262923048,3.300556916,4.127337021,5.168597629,6.783253513
271,13.605,4.154511936,1.177869107,3.489680582,2.164378196,3.22967731,4.066348017,4.997151676,6.546039161
272,13.655,3.880117018,1.031836224,3.486385052,2.064250347,3.10773799,3.830332811,4.594357447,5.993792977
273,13.705,3.546505701,0.895666471,3.471543379,1.925902104,2.908224201,3.503267126,4.135584029,5.366715209
274,13.755,3.216272557,0.822177062,3.030654229,1.739231018,2.648700559,3.169131016,3.732280963,4.954406788
275,13.805,2.929349322,0.774173409,2.827699174,1.534597903,2.4020144,2.885425848,3.401476504,4.578813411
276,13.855,2.733506655,0.688844968,2.518787717,1.523339422,2.259888646,2.678516561,3.163247232,4.220314325
277,13.905,2.636868134,0.58586942,2.567419233,1.595321408,2.230162526,2.604499881,3.00127791,3.883583404
278,13.955,2.599197774,0.520708672,2.571000659,1.641193366,2.239352284,2.57443959,2.922475439,3.708600709
279,14.005,2.594741187,0.500510426,2.551355433,1.688549253,2.25072305,2.569880524,2.902723165,3.659301108
280,14.055,2.613856078,0.531865999,2.576037143,1.66691122,2.24660962,2.58426521,2.941618067,3.762810585
281,14.105,2.665442412,0.611296933,2.600294557,1.606768538,2.249705788,2.626975909,3.039236237,3.985998541
282,14.155,2.787087772,0.717745594,2.743796765,1.531838243,2.290008157,2.745486961,3.212683281,4.343049864
283,14.205,2.973684326,0.792007412,2.798968631,1.610363345,2.434935505,2.908398392,3.44651647,4.722337932
284,14.255,3.166956509,0.798543207,2.976021354,1.806077033,2.612836684,3.096502237,3.635263881,4.949931919
285,14.305,3.354335287,0.801814004,3.152439274,1.991173689,2.804244563,3.28569775,3.814798421,5.145777989
286,14.355,3.536547611,0.832714444,3.346631145,2.12667779,2.97434393,3.458783988,4.013350599,5.397960439
287,14.405,3.696635422,0.869257661,3.615019994,2.216578367,3.107736337,3.622946972,4.196183676,5.653744481
288,14.455,3.820914489,0.890669905,3.63650604,2.316414561,3.215955108,3.739967044,4.33576778,5.804252801
289,14.505,3.919533252,0.899750574,3.758934479,2.41851948,3.305713367,3.835453574,4.438026234,5.933499417
290,14.555,4.0099946,0.900747357,3.718730874,2.494378704,3.391134038,3.928154487,4.532745814,5.99731746
291,14.605,4.103033873,0.911731505,3.83626476,2.555548483,3.471741587,4.017268106,4.641274554,6.139754988
292,14.655,4.208708105,0.941701251,3.890666454,2.61975413,3.560091114,4.107909048,4.765814144,6.303943698
293,14.705,4.320951179,0.989725793,4.030807076,2.646636626,3.628712304,4.225505572,4.9050614,6.530996312
294,14.755,4.434164564,1.040465187,4.234787574,2.685146625,3.716178544,4.331263778,5.043405178,6.734887126
295,14.805,4.547857729,1.096868234,4.267690555,2.70792412,3.797945609,4.439706519,5.185619567,6.947384113
296,14.855,4.658087191,1.157280055,4.423548286,2.73454077,3.857219442,4.537866289,5.330746644,7.199477395
297,14.905,4.76362903,1.208856934,4.444839668,2.780360188,3.931396057,4.636601143,5.44894663,7.474204766
298,14.955,4.861118848,1.260594505,4.560916832,2.784060639,4.002345562,4.721586943,5.573301656,7.744439452
299,15.005,4.947642297,1.310136967,4.648219028,2.786913286,4.059870174,4.800459426,5.676054614,7.890700294
300,15.055,5.022869497,1.357742275,4.653813128,2.811970561,4.092779579,4.866181492,5.775605346,8.11453887
301,15.105,5.079822845,1.390918022,4.662065732,2.816882067,4.11581457,4.921279454,5.842543773,8.311416994
302,15.155,5.115506928,1.410863549,4.837277372,2.804891167,4.140091366,4.963682706,5.897537119,8.41968979
303,15.205,5.135263682,1.422204923,4.630068083,2.824008892,4.152339242,4.967389424,5.922230836,8.439854696
304,15.255,5.136058567,1.423761635,4.58357121,2.835007218,4.158687461,4.972160745,5.945185743,8.408300011
305,15.305,5.122444739,1.418861289,4.645277278,2.807211436,4.140691787,4.945555586,5.917394895,8.393889028
306,15.355,5.092250089,1.398161938,4.594828051,2.813432021,4.138353057,4.929384334,5.878501153,8.298900087
307,15.405,5.055034849,1.373814071,4.705741833,2.798483051,4.101136159,4.911496285,5.845881618,8.121254362
308,15.455,5.013792056,1.342748042,4.825684739,2.770142664,4.069360896,4.89065631,5.798661239,8.02453591
309,15.505,4.977606481,1.31023189,4.719731707,2.740083417,4.064525643,4.86428453,5.77016096,7.886023722
310,15.555,4.951573415,1.281565674,4.551829667,2.710459059,4.068103508,4.855003918,5.720207974,7.750543666
311,15.605,4.936250866,1.256443993,4.607414867,2.661827145,4.076299877,4.851803531,5.702815266,7.612972335
312,15.655,4.936822563,1.244231127,4.744485864,2.680206912,4.085749369,4.869917685,5.715238222,7.568991446
313,15.705,4.952403706,1.24594934,4.898074333,2.670364593,4.111096631,4.909019782,5.734987616,7.548166526
314,15.755,4.982879698,1.265098897,4.997774539,2.671597869,4.121359094,4.94840982,5.782579797,7.610130642
315,15.805,5.033369224,1.295971282,5.03137458,2.643521509,4.132592755,5.000598076,5.858257994,7.725875101
316,15.855,5.106958873,1.32984634,5.146325662,2.722228466,4.172352001,5.072192373,5.943815783,7.852199355
317,15.905,5.208477617,1.364232641,5.271395695,2.803142714,4.240352311,5.163373302,6.066539502,8.028589924
318,15.955,5.344509416,1.401905629,5.270261767,2.877355273,4.360949262,5.265440162,6.197995952,8.331213363
319,16.005,5.515439704,1.442604542,5.233329838,2.99812329,4.51327057,5.410178365,6.375522465,8.700049572
320,16.055,5.711632252,1.478911451,5.475931666,3.152084543,4.696223407,5.593327134,6.574008389,9.014921738
321,16.105,5.921987055,1.499220962,5.633287411,3.347208904,4.887823115,5.784139152,6.806480675,9.276131786
322,16.155,6.128974056,1.525006136,5.852514386,3.552583619,5.070180216,5.98626913,7.000180922,9.636619535
323,16.205,6.321775074,1.53371134,6.024484249,3.724834493,5.243479779,6.171523838,7.216893153,9.818606846
324,16.255,6.495545832,1.507898787,6.067071355,3.963983568,5.439767258,6.355283297,7.379438803,9.928092175
325,16.305,6.629595184,1.435514157,6.348007164,4.192387027,5.615379213,6.509606935,7.48473665,9.766884807
326,16.355,6.71874531,1.342486962,6.260572264,4.442416441,5.790225761,6.59586597,7.515968548,9.657352712
327,16.405,6.780053659,1.276792553,6.52803297,4.58340305,5.89590001,6.668552508,7.535332539,9.622260384
328,16.455,6.814820723,1.239793151,6.636763667,4.642510018,5.965314457,6.718684232,7.559310416,9.521906023
329,16.505,6.827134214,1.232516349,6.731536409,4.675835122,5.979762683,6.746240347,7.572506415,9.52006471
330,16.555,6.821567198,1.254790612,6.856297179,4.659406752,5.968849635,6.735526797,7.556300921,9.593677506
331,16.605,6.793935748,1.303590002,6.313171285,4.562263693,5.897864046,6.688489033,7.590727933,9.69891408
332,16.655,6.732961502,1.367340527,6.594986721,4.32571527,5.78917299,6.631559394,7.530945318,9.81877459
333,16.705,6.636605854,1.443025317,6.49149125,4.172559316,5.65628092,6.525312878,7.481855915,9.871901354
334,16.755,6.484171302,1.513457819,6.143689105,3.916788172,5.442794819,6.342177223,7.343005562,9.846373059
335,16.805,6.244878257,1.551090113,5.690149681,3.684504041,5.179840143,6.062353302,7.119621494,9.762075514
336,16.855,5.909583866,1.543253711,5.374565653,3.417247796,4.847655699,5.736843511,6.765203477,9.486192897
337,16.905,5.490717805,1.483811194,4.905051188,3.081210559,4.484960165,5.30854283,6.294005186,8.928568893
338,16.955,5.022913219,1.376434699,4.508577575,2.813277154,4.099155248,4.857836593,5.770424398,8.167211229
339,17.005,4.544045066,1.250259674,4.183007078,2.520951582,3.702692584,4.392862763,5.23560004,7.394497128
340,17.055,4.099587742,1.122502667,3.746434274,2.262613852,3.341624153,3.972685338,4.715161314,6.665909974
341,17.105,3.726144161,1.001080813,3.41657527,2.115389022,3.04690572,3.609254183,4.268566766,6.0422703
342,17.155,3.443332092,0.902514158,3.18317444,1.998626253,2.820520272,3.336729138,3.943665142,5.580658906
343,17.205,3.253081242,0.829025527,3.027635427,1.897801788,2.681535023,3.156830888,3.701545078,5.170675941
344,17.255,3.146676196,0.776775348,2.959444223,1.879008667,2.616953915,3.063288538,3.576827838,4.948884688
345,17.305,3.089453933,0.741860001,2.865927992,1.843158187,2.590685895,3.017803949,3.501289644,4.811843391
346,17.355,3.065214039,0.721837986,2.892319691,1.858510588,2.575716317,2.989399275,3.466672789,4.692750337
347,17.405,3.051788355,0.710813189,2.867507182,1.851130439,2.568249863,2.989512379,3.457533528,4.692760866
348,17.455,3.045417024,0.709204541,2.836626695,1.849826048,2.564807526,2.973793373,3.445518365,4.654533669
349,17.505,3.04136212,0.711813759,2.849083407,1.84573202,2.556762671,2.973890407,3.44718356,4.651719228
350,17.555,3.037683985,0.716671846,2.856825105,1.829998336,2.548009697,2.968320597,3.437247368,4.65332037
351,17.605,3.029796159,0.722335093,2.818846863,1.823784697,2.533905804,2.956126036,3.432663295,4.702788122
352,17.655,3.019406347,0.720345615,2.853444683,1.817137267,2.532554127,2.943009179,3.427900886,4.676463617
353,17.705,3.009000996,0.713150274,2.869134796,1.815900078,2.525393527,2.934375291,3.419435699,4.654032877
354,17.755,2.999783163,0.705065235,2.856272012,1.819535863,2.520875598,2.925852447,3.396875339,4.617504116
355,17.805,2.9910939,0.694972969,2.829447098,1.838859172,2.520441008,2.917237198,3.371988323,4.588939035
356,17.855,2.981974241,0.679837054,2.833429514,1.836350604,2.525065634,2.912894899,3.354376896,4.51828511
357,17.905,2.972619764,0.658761189,2.841125413,1.870560115,2.537623789,2.90796925,3.328876137,4.480572805
358,17.955,2.963426245,0.638696695,2.849868295,1.881903533,2.540627008,2.903470611,3.309456345,4.416267164
359,18.005,2.954561185,0.619687511,2.867465646,1.907537538,2.539807824,2.899347528,3.290525487,4.36120503
360,18.055,2.945925994,0.602167324,2.861565128,1.934000022,2.544548141,2.891926346,3.277226619,4.337106296
361,18.105,2.937059521,0.588991961,2.83705191,1.938273494,2.545216591,2.883362674,3.260548853,4.287043592
362,18.155,2.928128434,0.579478154,2.781462929,1.952220728,2.541461045,2.875640812,3.247462233,4.249191753
363,18.205,2.919311093,0.574153928,2.734045092,1.955180576,2.541616268,2.870297265,3.237468482,4.229387038
364,18.255,2.911096768,0.571829273,2.758000702,1.945098653,2.532663925,2.861052338,3.223190178,4.207250471
365,18.305,2.90274549,0.571817628,2.817482461,1.938313901,2.528831939,2.856691732,3.210320798,4.18292814
366,18.355,2.89588309,0.574249516,2.797622268,1.925756962,2.52359634,2.848126941,3.203254854,4.1808193
367,18.405,2.88981498,0.575788739,2.788905702,1.90492118,2.516257766,2.844301938,3.195056448,4.14882476
368,18.455,2.884741655,0.575094268,2.825220904,1.888717409,2.514380716,2.841490263,3.194200929,4.1526742
369,18.505,2.880964718,0.573636437,2.832726423,1.879982022,2.506898825,2.83939063,3.197413667,4.149272685
370,18.555,2.877931104,0.571388668,2.815277109,1.885260097,2.509888851,2.840160479,3.194330493,4.146245367
371,18.605,2.875635869,0.56939058,2.841261108,1.885078802,2.509617548,2.838052402,3.191909707,4.144295989
372,18.655,2.874111093,0.566577883,2.807669878,1.886890757,2.507978636,2.8359875,3.189318004,4.140165295
373,18.705,2.873479335,0.563355322,2.814393366,1.884106078,2.511313736,2.836551007,3.188472508,4.121378821
374,18.755,2.874345316,0.560152952,2.838703398,1.888188709,2.510749411,2.842311144,3.190498031,4.100975376
375,18.805,2.875763247,0.559939226,2.836372917,1.890639038,2.512518851,2.843220423,3.193705794,4.102307452
376,18.855,2.87806219,0.55661475,2.86418478,1.892639077,2.518291914,2.850264154,3.191885971,4.08164859
377,18.905,2.88150652,0.552979923,2.852868178,1.913809216,2.525359782,2.852105129,3.192489123,4.073050023
378,18.955,2.885584865,0.55176951,2.830658656,1.924969949,2.524744881,2.851411856,3.197824647,4.062280713
379,19.005,2.89004052,0.551521673,2.842752214,1.931067116,2.528343906,2.858297233,3.198119984,4.079554466
380,19.055,2.894500435,0.551162157,2.844151644,1.929729622,2.535842997,2.861144428,3.202654734,4.060903035
381,19.105,2.899223181,0.550487879,2.877309979,1.931297623,2.546826039,2.869048737,3.204866692,4.056356698
382,19.155,2.904602857,0.549426399,2.889456394,1.937636249,2.551080319,2.876283436,3.210083024,4.055336025
383,19.205,2.910037146,0.550235061,2.877307098,1.940668425,2.553273817,2.879906993,3.219020353,4.058296243
384,19.255,2.915744054,0.552278775,2.872963732,1.95138618,2.552442269,2.88434209,3.225095703,4.059861869
385,19.305,2.92248673,0.554240252,2.850288849,1.953714205,2.559563735,2.889424549,3.232442861,4.069556987
386,19.355,2.92917597,0.555458959,2.85944922,1.962964949,2.565464934,2.894906455,3.242844612,4.088467102
387,19.405,2.936321324,0.556580971,2.876400449,1.96842106,2.571692817,2.905422704,3.25012078,4.085415241
388,19.455,2.943633286,0.558347838,2.860425014,1.968853752,2.574592806,2.911197111,3.2630717,4.098652811
389,19.505,2.951028247,0.55959708,2.85520836,1.968864496,2.578173162,2.916595734,3.274088778,4.125103512
390,19.555,2.959623189,0.562462245,2.872786535,1.976258131,2.583987597,2.923968762,3.286037112,4.135014724
391,19.605,2.969022298,0.564071283,2.876844468,1.986207924,2.593805872,2.935922163,3.294084684,4.150521603
392,19.655,2.979575782,0.565452395,2.908449903,1.993863477,2.598803425,2.94532499,3.306810922,4.16420474
393,19.705,2.991075437,0.566633358,2.915986189,2.000584496,2.614816435,2.956228189,3.321892025,4.189769928
394,19.755,3.003917085,0.569241702,2.910254234,2.009322326,2.628324116,2.967760564,3.332331282,4.207701554
395,19.805,3.017361824,0.572067466,2.946123017,2.01934507,2.640337031,2.981025017,3.349026372,4.226576061
396,19.855,3.032365134,0.57552224,2.957068763,2.027311187,2.650959638,2.995027155,3.366025536,4.270607126
397,19.905,3.048736887,0.580542171,2.965109224,2.036523616,2.66133096,3.009603647,3.386165118,4.310674027
398,19.955,3.06575888,0.587361442,2.952848193,2.02850094,2.673879196,3.022985808,3.401097392,4.345815604
399,20.005,3.082906317,0.596471645,2.956094304,2.036457336,2.687591394,3.037435499,3.421569938,4.385160614
400,20.055,3.100797538,0.607801974,2.968343218,2.049622464,2.701393599,3.047769745,3.444345775,4.446442217
401,20.105,3.120160929,0.621891862,2.978363027,2.047343919,2.711206669,3.067186818,3.469842463,4.502643892
402,20.155,3.140329387,0.638154098,2.992616955,2.039328861,2.719337998,3.084171299,3.495923252,4.557223476
403,20.205,3.160612934,0.656016047,3.030431099,2.029949644,2.722580471,3.105782312,3.523783095,4.616583278
404,20.255,3.182218904,0.673515584,3.033000636,2.031132855,2.729761911,3.123325525,3.558557236,4.678085361
405,20.305,3.204476724,0.692030752,3.033332962,2.026127396,2.735863768,3.142983014,3.593529554,4.760607689
406,20.355,3.226563534,0.711087465,3.127027305,2.014474624,2.744749503,3.164323457,3.63032105,4.834048041
407,20.405,3.24847504,0.730256814,3.059284235,2.012237781,2.749293288,3.183165138,3.660401477,4.898916225
408,20.455,3.268907168,0.748461499,3.079787399,2.003402822,2.75514936,3.199018547,3.693230222,4.936095646
409,20.505,3.28845361,0.764256004,3.088648689,2.002282944,2.764472845,3.211225529,3.722033085,4.985729879
410,20.555,3.305409355,0.775643186,3.10865936,2.01168685,2.772557947,3.2318586,3.745676107,5.034088829
411,20.605,3.321315405,0.786946641,3.128346807,2.001005866,2.777285676,3.253848254,3.769409705,5.100150842
412,20.655,3.331365256,0.791258389,3.156261231,1.986311455,2.785803754,3.25827418,3.780033213,5.104839355
413,20.705,3.341617751,0.796190392,3.117704848,1.984292015,2.795237119,3.260790659,3.798368644,5.123924221
414,20.755,3.351088229,0.802030704,3.116715263,1.990965308,2.799462223,3.270698004,3.806956649,5.143000276
415,20.805,3.357084626,0.803427473,3.163275017,1.984304265,2.803607326,3.283707445,3.809702035,5.185377217
416,20.855,3.363040743,0.807701488,3.172086531,1.989961496,2.807492735,3.284803214,3.812071812,5.184720684
417,20.905,3.367157202,0.810003568,3.094777472,1.996206146,2.819382894,3.288428404,3.81537586,5.187769274
418,20.955,3.373608884,0.811276026,3.110240808,2.004179227,2.826051384,3.298289154,3.820180495,5.197849367
419,21.005,3.381710808,0.808790208,3.203135311,2.016751627,2.833693708,3.307335634,3.827941934,5.199395864
420,21.055,3.391644561,0.805719455,3.123018603,2.03171819,2.844111618,3.317442434,3.840077485,5.229332968
421,21.105,3.40473333,0.802540506,3.138483591,2.054683524,2.860865761,3.330966802,3.847978269,5.243728498
422,21.155,3.418887653,0.799062269,3.182575793,2.068801456,2.881334677,3.344436949,3.861514254,5.250520739
423,21.205,3.435079924,0.797866692,3.224740836,2.09057681,2.901492963,3.358148584,3.872083087,5.258786699
424,21.255,3.452321568,0.796933481,3.263277152,2.108770894,2.923523435,3.373266802,3.883215025,5.261543169
425,21.305,3.470703313,0.79674452,3.280252257,2.137989137,2.944104471,3.390718751,3.901473577,5.28514115
426,21.355,3.489798224,0.797912027,3.321088012,2.165495832,2.964195314,3.409517163,3.923026299,5.307417912
